customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01545,Female,0,No,Yes,34,Yes,No,One year,Yes,Mailed check,18.0,591.67,0
CUST-01546,Female,1,No,No,66,Yes,Fiber optic,Two year,Yes,Electronic check,81.26,5389.09,1
CUST-01547,Female,0,No,No,71,Yes,Fiber optic,Month-to-month,Yes,Mailed check,72.78,5128.6,0
CUST-01548,Male,0,Yes,No,4,Yes,Fiber optic,Month-to-month,Yes,Electronic check,61.41,230.99,1
CUST-01549,Male,0,No,No,38,Yes,Fiber optic,Month-to-month,Yes,Mailed check,74.38,2774.29,0
CUST-01550,Male,0,Yes,Yes,39,Yes,No,Month-to-month,Yes,Electronic check,18.0,664.07,0
CUST-01551,Female,0,Yes,Yes,28,Yes,DSL,Month-to-month,Yes,Bank transfer,55.78,1549.79,1
CUST-01552,Female,0,Yes,No,60,Yes,No,One year,Yes,Bank transfer,24.07,1419.65,0
CUST-01553,Female,1,No,Yes,29,Yes,DSL,Month-to-month,No,Credit card,52.4,1481.66,0
CUST-01554,Male,0,No,No,4,Yes,Fiber optic,Two year,No,Credit card,69.27,212.1,0
CUST-01555,Male,0,Yes,No,40,Yes,No,Month-to-month,No,Electronic check,45.48,1917.25,1
CUST-01556,Female,0,No,Yes,15,Yes,Fiber optic,Month-to-month,Yes,Electronic check,63.93,933.92,0
CUST-01557,Female,0,No,Yes,26,Yes,DSL,Month-to-month,No,Mailed check,51.81,1363.56,0
CUST-01558,Female,0,Yes,No,37,Yes,Fiber optic,One year,Yes,Electronic check,76.25,2733.3,0
CUST-01559,Female,0,No,Yes,53,Yes,No,Month-to-month,Yes,Electronic check,18.0,1021.88,0
CUST-01560,Male,0,No,No,21,Yes,DSL,Month-to-month,Yes,Bank transfer,37.25,790.61,1
CUST-01561,Male,0,Yes,No,28,Yes,Fiber optic,Month-to-month,No,Mailed check,65.19,1803.13,1
CUST-01562,Male,0,Yes,Yes,5,Yes,Fiber optic,One year,No,Electronic check,76.08,358.64,0
CUST-01563,Female,0,No,Yes,28,Yes,DSL,Two year,No,Mailed check,47.26,1366.75,0
CUST-01564,Female,0,Yes,No,42,Yes,Fiber optic,Month-to-month,No,Credit card,68.15,2714.65,0
CUST-01565,Male,0,No,Yes,45,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,77.29,3436.84,0
CUST-01566,Female,0,Yes,No,22,Yes,DSL,Month-to-month,No,Electronic check,43.55,952.15,1
CUST-01567,Female,0,Yes,Yes,5,Yes,No,Month-to-month,Yes,Mailed check,24.29,114.92,0
CUST-01568,Female,0,Yes,Yes,42,Yes,DSL,Two year,Yes,Credit card,37.89,1716.65,0
CUST-01569,Female,1,No,No,48,Yes,No,Month-to-month,No,Electronic check,32.57,1546.48,0
CUST-01570,Male,0,No,Yes,7,Yes,Fiber optic,One year,No,Bank transfer,71.84,552.39,0
CUST-01571,Male,0,No,Yes,37,No,Fiber optic,Two year,Yes,Bank transfer,76.36,2915.9,0
CUST-01572,Female,0,Yes,No,7,Yes,Fiber optic,One year,Yes,Bank transfer,60.84,459.41,0
CUST-01573,Female,0,No,No,33,Yes,Fiber optic,Month-to-month,Yes,Electronic check,68.46,2225.49,1
CUST-01574,Male,0,No,Yes,47,No,Fiber optic,One year,Yes,Credit card,59.77,2744.97,0
CUST-01575,Male,0,Yes,Yes,52,Yes,Fiber optic,Month-to-month,Yes,Electronic check,68.03,3574.83,0
CUST-01576,Female,0,No,No,52,Yes,Fiber optic,Month-to-month,No,Electronic check,81.85,4338.45,0
CUST-01577,Female,1,Yes,No,55,Yes,Fiber optic,Two year,Yes,Electronic check,72.43,4010.95,0
CUST-01578,Male,0,No,No,18,Yes,DSL,Month-to-month,Yes,Mailed check,39.07,764.93,0
CUST-01579,Female,1,No,No,61,Yes,DSL,Month-to-month,Yes,Electronic check,49.56,3152.76,0
CUST-01580,Male,0,Yes,No,26,Yes,Fiber optic,Month-to-month,No,Bank transfer,57.11,1526.73,1
CUST-01581,Male,0,Yes,No,27,Yes,Fiber optic,Month-to-month,Yes,Credit card,59.63,1554.98,1
CUST-01582,Female,0,No,Yes,57,Yes,Fiber optic,One year,Yes,Electronic check,75.37,4298.64,0
CUST-01583,Male,0,Yes,No,24,Yes,Fiber optic,One year,No,Credit card,58.43,1470.83,0
CUST-01584,Female,0,Yes,No,6,Yes,Fiber optic,One year,No,Credit card,72.5,422.56,0
CUST-01585,Male,0,Yes,No,52,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.21,3726.21,0
CUST-01586,Female,0,No,No,48,Yes,Fiber optic,Month-to-month,No,Bank transfer,65.75,3152.65,1
CUST-01587,Male,0,Yes,Yes,42,Yes,No,Month-to-month,Yes,Credit card,26.82,1143.16,0
CUST-01588,Female,0,Yes,No,11,Yes,DSL,Month-to-month,No,Bank transfer,42.5,449.96,1
CUST-01589,Male,0,No,No,46,Yes,Fiber optic,One year,Yes,Mailed check,76.73,3537.56,0
CUST-01590,Female,0,Yes,No,15,Yes,DSL,One year,No,Credit card,44.41,676.77,0
CUST-01591,Male,1,No,No,40,Yes,Fiber optic,Two year,No,Bank transfer,71.91,2795.97,0
CUST-01592,Male,0,No,No,37,Yes,Fiber optic,One year,No,Electronic check,65.96,2418.44,0
CUST-01593,Male,0,No,Yes,56,Yes,Fiber optic,Month-to-month,No,Electronic check,75.52,4167.46,0
CUST-01594,Female,0,Yes,No,71,Yes,Fiber optic,One year,Yes,Mailed check,74.36,5259.2,0
CUST-01595,Male,1,No,No,14,Yes,Fiber optic,One year,No,Mailed check,54.03,716.66,0
CUST-01596,Female,0,No,No,9,Yes,DSL,Two year,Yes,Electronic check,52.03,518.86,0
CUST-01597,Female,0,Yes,No,41,Yes,Fiber optic,Month-to-month,Yes,Electronic check,56.04,2348.81,0
CUST-01598,Female,1,Yes,No,69,Yes,DSL,One year,Yes,Credit card,52.27,3634.64,0
CUST-01599,Female,1,Yes,No,12,Yes,No,Month-to-month,No,Bank transfer,29.13,286.18,0
CUST-01600,Male,0,Yes,No,36,Yes,Fiber optic,One year,No,Electronic check,67.18,2413.57,1
CUST-01601,Female,0,Yes,Yes,30,Yes,Fiber optic,Two year,No,Electronic check,74.01,2152.94,0
CUST-01602,Female,0,Yes,No,23,Yes,No,Two year,Yes,Electronic check,30.76,700.12,0
CUST-01603,Male,0,Yes,No,48,No,Fiber optic,Month-to-month,No,Electronic check,63.81,3095.25,0
CUST-01604,Male,0,Yes,No,22,Yes,Fiber optic,Month-to-month,No,Bank transfer,63.52,1447.05,1
CUST-01605,Female,0,Yes,No,36,Yes,DSL,One year,No,Electronic check,49.71,1813.2,0
CUST-01606,Male,0,No,Yes,61,Yes,DSL,One year,Yes,Credit card,37.65,2359.57,0
CUST-01607,Female,0,Yes,No,28,Yes,No,Two year,Yes,Electronic check,21.18,606.03,0
CUST-01608,Male,0,Yes,No,2,Yes,No,Month-to-month,No,Electronic check,35.78,59.88,1
CUST-01609,Male,0,Yes,No,64,Yes,Fiber optic,Two year,No,Credit card,57.95,3752.48,0
CUST-01610,Female,1,Yes,Yes,20,Yes,DSL,One year,Yes,Mailed check,52.28,1090.92,0
CUST-01611,Male,0,Yes,No,56,Yes,DSL,Month-to-month,Yes,Electronic check,45.26,2508.35,0
CUST-01612,Female,0,Yes,Yes,55,Yes,No,Month-to-month,Yes,Electronic check,41.04,2276.15,1
CUST-01613,Female,0,No,No,38,Yes,DSL,One year,Yes,Bank transfer,45.7,1721.88,0
CUST-01614,Male,0,No,No,7,Yes,Fiber optic,Month-to-month,No,Mailed check,66.16,362.69,1
CUST-01615,Male,0,No,Yes,69,Yes,DSL,One year,Yes,Credit card,41.75,2902.76,0
CUST-01616,Female,0,No,No,50,Yes,DSL,One year,Yes,Bank transfer,50.07,2438.77,0
CUST-01617,Female,1,No,No,31,Yes,Fiber optic,Month-to-month,No,Credit card,77.16,2408.37,1
CUST-01618,Male,0,Yes,No,62,Yes,No,Month-to-month,Yes,Bank transfer,18.0,1039.23,0
CUST-01619,Female,1,No,Yes,57,Yes,Fiber optic,Two year,Yes,Bank transfer,82.91,4689.89,0
CUST-01620,Male,1,No,No,55,No,Fiber optic,One year,No,Bank transfer,77.17,4222.67,0
CUST-01621,Male,1,No,Yes,13,Yes,Fiber optic,One year,Yes,Mailed check,81.82,1123.75,0
CUST-01622,Female,0,No,No,46,Yes,No,One year,No,Bank transfer,22.37,1002.34,0
CUST-01623,Male,1,Yes,No,21,Yes,Fiber optic,One year,No,Bank transfer,76.95,1562.2,0
CUST-01624,Female,0,No,Yes,6,Yes,Fiber optic,Two year,No,Electronic check,68.3,428.02,0
CUST-01625,Female,0,No,No,25,Yes,Fiber optic,One year,Yes,Bank transfer,81.66,2030.65,1
CUST-01626,Female,0,Yes,No,8,Yes,DSL,Month-to-month,No,Electronic check,50.93,446.97,0
CUST-01627,Female,0,Yes,No,8,No,DSL,Month-to-month,Yes,Mailed check,50.07,349.97,0
CUST-01628,Male,0,No,Yes,53,Yes,No,Month-to-month,No,Electronic check,21.33,1141.03,1
CUST-01629,Male,0,Yes,Yes,37,Yes,Fiber optic,One year,Yes,Electronic check,65.87,2560.67,0
CUST-01630,Female,0,Yes,No,29,Yes,DSL,Month-to-month,Yes,Electronic check,51.9,1493.14,1
CUST-01631,Female,0,Yes,Yes,14,Yes,DSL,One year,Yes,Electronic check,56.56,801.18,0
CUST-01632,Male,1,No,No,56,Yes,No,Two year,No,Electronic check,24.52,1290.07,0
CUST-01633,Female,0,Yes,Yes,46,Yes,Fiber optic,Month-to-month,No,Electronic check,71.01,3223.81,0
CUST-01634,Male,0,Yes,Yes,43,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,71.47,3096.2,0
CUST-01635,Female,0,Yes,No,14,Yes,DSL,One year,No,Mailed check,52.87,723.69,1
CUST-01636,Male,0,Yes,Yes,9,Yes,No,Month-to-month,No,Credit card,18.0,192.72,0
CUST-01637,Female,0,No,No,9,Yes,No,One year,Yes,Credit card,18.0,183.25,0
CUST-01638,Male,0,No,Yes,2,Yes,Fiber optic,Month-to-month,Yes,Electronic check,59.07,52.24,1
CUST-01639,Male,0,No,No,70,Yes,DSL,Month-to-month,No,Mailed check,50.26,3568.97,0
CUST-01640,Female,0,No,No,27,Yes,Fiber optic,One year,No,Mailed check,62.79,1633.2,0
CUST-01641,Male,0,No,No,48,No,No,Month-to-month,No,Mailed check,21.03,971.19,0
CUST-01642,Male,0,Yes,No,71,Yes,Fiber optic,Month-to-month,No,Mailed check,60.45,4303.42,0
CUST-01643,Female,1,No,No,68,Yes,No,Month-to-month,No,Bank transfer,26.77,1898.71,1
CUST-01644,Male,0,Yes,No,24,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,61.01,1414.05,1
CUST-01645,Male,1,No,Yes,36,Yes,DSL,Two year,No,Mailed check,61.06,2205.54,0
CUST-01646,Male,0,No,No,34,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,73.83,2518.02,0
CUST-01647,Female,0,Yes,Yes,3,Yes,Fiber optic,Month-to-month,No,Electronic check,71.2,246.47,1
CUST-01648,Female,0,No,No,56,Yes,DSL,Month-to-month,No,Credit card,47.58,2723.68,0
CUST-01649,Female,1,No,Yes,42,Yes,DSL,Month-to-month,No,Credit card,38.7,1605.2,0
CUST-01650,Male,1,Yes,No,27,Yes,Fiber optic,Month-to-month,Yes,Electronic check,71.33,1976.5,1
CUST-01651,Male,0,No,No,41,No,Fiber optic,One year,Yes,Bank transfer,63.91,2686.83,0
CUST-01652,Male,0,Yes,No,53,No,Fiber optic,Month-to-month,Yes,Credit card,71.98,3904.14,0
CUST-01653,Female,0,Yes,No,2,Yes,DSL,One year,No,Mailed check,54.96,135.02,0
CUST-01654,Male,0,Yes,Yes,47,Yes,DSL,Month-to-month,Yes,Electronic check,52.6,2480.07,0
CUST-01655,Male,1,Yes,Yes,63,Yes,DSL,Month-to-month,Yes,Bank transfer,65.1,4077.57,0
CUST-01656,Female,0,No,No,53,Yes,Fiber optic,Month-to-month,No,Mailed check,65.45,3395.9,0
CUST-01657,Female,0,No,No,45,Yes,Fiber optic,One year,Yes,Electronic check,65.12,2916.5,0
CUST-01658,Female,0,No,Yes,7,Yes,Fiber optic,Two year,Yes,Bank transfer,78.3,553.72,1
CUST-01659,Male,0,No,No,54,Yes,Fiber optic,Month-to-month,Yes,Mailed check,71.33,3846.35,0
CUST-01660,Female,1,No,No,55,Yes,DSL,Two year,No,Electronic check,53.02,2945.99,0
CUST-01661,Female,0,Yes,Yes,36,Yes,Fiber optic,Month-to-month,Yes,Credit card,84.77,2979.01,1
CUST-01662,Male,0,Yes,No,42,No,No,One year,No,Electronic check,29.62,1234.94,0
CUST-01663,Female,0,No,Yes,45,No,Fiber optic,One year,Yes,Mailed check,68.48,3181.34,0
CUST-01664,Female,0,No,Yes,9,Yes,DSL,Month-to-month,Yes,Bank transfer,44.51,450.37,0
CUST-01665,Male,0,Yes,No,19,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.61,1562.4,1
CUST-01666,Female,1,No,Yes,58,Yes,DSL,Month-to-month,Yes,Bank transfer,56.66,3305.81,0
CUST-01667,Female,0,Yes,No,71,Yes,DSL,One year,No,Bank transfer,50.2,3545.93,0
CUST-01668,Female,0,Yes,No,20,Yes,DSL,Month-to-month,Yes,Mailed check,55.41,1020.5,1
CUST-01669,Female,0,Yes,No,29,Yes,DSL,Two year,Yes,Mailed check,57.04,1677.02,0
CUST-01670,Female,0,Yes,No,66,Yes,DSL,Month-to-month,Yes,Credit card,54.4,3467.98,0
CUST-01671,Female,0,Yes,No,12,Yes,Fiber optic,Two year,Yes,Credit card,77.07,908.56,0
CUST-01672,Male,0,No,No,19,No,DSL,Month-to-month,Yes,Electronic check,53.61,1018.41,0
CUST-01673,Female,0,No,No,5,Yes,Fiber optic,One year,Yes,Mailed check,74.44,349.84,0
CUST-01674,Female,0,No,No,17,Yes,No,Month-to-month,No,Mailed check,19.15,434.12,0
CUST-01675,Female,0,Yes,No,46,Yes,Fiber optic,Month-to-month,Yes,Credit card,84.48,3977.3,0
CUST-01676,Male,0,No,Yes,26,Yes,Fiber optic,Month-to-month,Yes,Credit card,60.13,1615.02,0
CUST-01677,Male,0,No,No,71,Yes,Fiber optic,One year,No,Mailed check,72.48,5099.81,0
CUST-01678,Female,0,Yes,No,65,Yes,DSL,Month-to-month,Yes,Credit card,39.31,2651.22,0
CUST-01679,Female,0,Yes,No,65,Yes,Fiber optic,One year,No,Mailed check,69.21,4529.6,0
CUST-01680,Female,0,Yes,No,53,Yes,Fiber optic,Two year,No,Electronic check,65.43,3420.69,0
CUST-01681,Male,1,No,No,51,Yes,No,Month-to-month,No,Bank transfer,31.09,1587.23,0
CUST-01682,Male,0,No,Yes,37,Yes,Fiber optic,Month-to-month,No,Mailed check,72.73,2738.94,0
CUST-01683,Female,0,No,No,72,Yes,No,Month-to-month,No,Bank transfer,18.0,1266.06,1
CUST-01684,Male,0,No,No,7,Yes,Fiber optic,Month-to-month,Yes,Mailed check,69.76,495.35,1
CUST-01685,Female,0,No,Yes,53,Yes,Fiber optic,Month-to-month,No,Bank transfer,81.15,4316.77,0
CUST-01686,Male,0,Yes,Yes,11,Yes,No,One year,Yes,Credit card,18.0,142.96,0
CUST-01687,Male,0,No,Yes,25,Yes,No,Month-to-month,Yes,Electronic check,18.17,440.75,0
CUST-01688,Female,0,Yes,No,19,Yes,Fiber optic,Month-to-month,No,Mailed check,76.89,1409.64,0
CUST-01689,Male,0,No,No,44,Yes,No,One year,No,Bank transfer,25.62,1170.71,0
CUST-01690,Female,1,No,No,57,Yes,No,Month-to-month,No,Electronic check,31.21,1733.57,0
CUST-01691,Female,0,No,Yes,6,Yes,Fiber optic,One year,Yes,Bank transfer,78.18,483.67,0
CUST-01692,Female,1,Yes,No,44,Yes,DSL,Two year,No,Bank transfer,48.65,2071.09,0
CUST-01693,Male,1,No,No,16,Yes,DSL,Month-to-month,Yes,Electronic check,50.85,756.93,1
CUST-01694,Male,1,No,No,6,Yes,Fiber optic,Month-to-month,No,Credit card,69.86,360.07,1
CUST-01695,Female,0,No,Yes,31,Yes,DSL,Two year,No,Mailed check,47.21,1449.03,0
CUST-01696,Male,0,No,Yes,42,Yes,Fiber optic,One year,Yes,Electronic check,80.72,3399.26,0
CUST-01697,Male,0,Yes,No,15,Yes,Fiber optic,One year,No,Electronic check,56.39,864.09,1
CUST-01698,Male,0,Yes,No,29,Yes,No,One year,Yes,Bank transfer,18.0,433.39,0
CUST-01699,Female,1,Yes,Yes,69,Yes,No,Month-to-month,Yes,Credit card,19.07,1307.4,0
CUST-01700,Male,0,No,No,25,Yes,Fiber optic,Month-to-month,No,Mailed check,81.21,1992.72,0
CUST-01701,Male,0,Yes,Yes,72,Yes,Fiber optic,One year,No,Electronic check,65.08,4712.47,0
CUST-01702,Female,0,No,Yes,61,Yes,DSL,One year,Yes,Electronic check,47.39,2877.41,0
CUST-01703,Male,0,Yes,No,27,Yes,Fiber optic,One year,Yes,Bank transfer,57.08,1537.12,0
CUST-01704,Female,0,No,No,42,Yes,DSL,Month-to-month,Yes,Mailed check,47.9,1974.55,1
CUST-01705,Female,0,Yes,No,52,Yes,Fiber optic,Two year,Yes,Mailed check,76.93,4086.59,0
CUST-01706,Female,1,No,No,34,Yes,No,Month-to-month,Yes,Electronic check,32.02,1024.5,0
CUST-01707,Female,0,Yes,No,30,Yes,Fiber optic,Month-to-month,Yes,Mailed check,69.14,2054.21,1
CUST-01708,Male,0,Yes,Yes,24,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,57.48,1384.9,1
CUST-01709,Male,0,No,No,11,Yes,Fiber optic,Month-to-month,No,Mailed check,67.38,728.61,1
CUST-01710,Male,1,Yes,No,2,Yes,No,One year,Yes,Electronic check,31.18,24.16,0
CUST-01711,Male,0,Yes,No,25,Yes,Fiber optic,Month-to-month,No,Mailed check,62.07,1461.17,1
CUST-01712,Female,0,Yes,No,58,Yes,Fiber optic,One year,No,Mailed check,75.24,4329.34,0
CUST-01713,Female,0,No,No,17,Yes,DSL,Month-to-month,Yes,Mailed check,57.08,922.39,0
CUST-01714,Female,1,Yes,Yes,13,Yes,Fiber optic,Month-to-month,No,Electronic check,70.77,1003.97,0
CUST-01715,Female,0,Yes,Yes,24,Yes,DSL,Month-to-month,Yes,Electronic check,55.81,1452.67,1
CUST-01716,Female,0,No,No,44,Yes,Fiber optic,Month-to-month,Yes,Mailed check,69.12,3038.74,0
CUST-01717,Male,1,No,No,16,Yes,Fiber optic,One year,No,Electronic check,84.18,1276.64,0
CUST-01718,Male,0,Yes,Yes,16,Yes,DSL,Month-to-month,Yes,Bank transfer,66.27,1097.22,0
CUST-01719,Female,0,Yes,Yes,9,Yes,Fiber optic,Month-to-month,Yes,Mailed check,61.25,502.2,0
CUST-01720,Male,0,Yes,No,24,Yes,DSL,Month-to-month,No,Electronic check,56.16,1320.38,0
CUST-01721,Female,0,Yes,Yes,16,Yes,DSL,Month-to-month,Yes,Bank transfer,60.44,935.6,0
CUST-01722,Female,0,No,Yes,60,Yes,DSL,Month-to-month,No,Mailed check,42.23,2508.77,0
CUST-01723,Female,0,Yes,No,66,Yes,DSL,Two year,No,Electronic check,45.4,2978.66,0
CUST-01724,Female,0,No,No,27,Yes,No,Month-to-month,Yes,Credit card,20.31,482.69,1
CUST-01725,Female,0,No,No,7,No,No,Month-to-month,No,Mailed check,23.94,132.48,0
CUST-01726,Female,0,Yes,No,7,No,Fiber optic,Two year,Yes,Credit card,67.15,521.05,0
CUST-01727,Female,0,Yes,Yes,24,Yes,Fiber optic,One year,Yes,Electronic check,68.41,1640.16,0
CUST-01728,Male,0,Yes,No,34,Yes,Fiber optic,Month-to-month,No,Credit card,76.7,2614.07,0
CUST-01729,Male,1,No,Yes,39,Yes,No,One year,Yes,Credit card,18.0,590.39,0
CUST-01730,Female,0,No,Yes,22,Yes,Fiber optic,Two year,No,Electronic check,62.21,1416.01,0
CUST-01731,Female,0,Yes,No,26,Yes,DSL,Month-to-month,Yes,Mailed check,55.36,1405.08,1
CUST-01732,Female,0,Yes,No,21,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,74.42,1619.02,1
CUST-01733,Female,0,No,No,38,Yes,No,Two year,No,Mailed check,18.0,691.71,0
CUST-01734,Female,0,Yes,Yes,51,Yes,DSL,One year,No,Mailed check,54.48,2750.38,0
CUST-01735,Female,0,Yes,No,4,Yes,Fiber optic,Two year,Yes,Credit card,80.61,238.55,1
CUST-01736,Female,0,Yes,No,35,Yes,DSL,Month-to-month,No,Bank transfer,49.61,1845.09,0
CUST-01737,Male,0,No,No,47,Yes,Fiber optic,Two year,Yes,Credit card,61.94,2951.34,0
CUST-01738,Male,0,No,No,49,Yes,Fiber optic,Month-to-month,Yes,Credit card,77.0,3816.15,0
CUST-01739,Male,0,Yes,No,41,Yes,DSL,One year,No,Credit card,63.78,2705.92,0
CUST-01740,Male,0,Yes,No,38,Yes,No,Two year,No,Bank transfer,18.0,695.2,0
CUST-01741,Female,1,Yes,No,50,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,75.31,3833.12,0
CUST-01742,Male,0,No,No,28,Yes,DSL,Month-to-month,No,Credit card,58.72,1620.23,1
CUST-01743,Male,0,Yes,No,41,Yes,Fiber optic,One year,Yes,Bank transfer,70.92,2944.6,0
CUST-01744,Male,0,Yes,No,24,Yes,Fiber optic,Two year,No,Electronic check,56.02,1312.98,0
CUST-01745,Female,0,Yes,Yes,32,Yes,Fiber optic,Month-to-month,No,Bank transfer,73.55,2328.41,0
CUST-01746,Female,0,No,Yes,9,Yes,Fiber optic,Two year,Yes,Electronic check,62.17,564.38,1
CUST-01747,Male,0,Yes,No,26,Yes,No,Month-to-month,Yes,Credit card,18.0,404.63,1
CUST-01748,Female,0,No,No,11,Yes,Fiber optic,Month-to-month,No,Bank transfer,56.18,634.45,0
CUST-01749,Female,0,No,No,17,Yes,DSL,Month-to-month,No,Bank transfer,59.52,996.24,1
CUST-01750,Female,0,No,Yes,31,Yes,DSL,Two year,Yes,Electronic check,43.32,1243.54,0
CUST-01751,Female,0,Yes,No,37,Yes,DSL,Month-to-month,Yes,Mailed check,52.67,1925.91,0
CUST-01752,Female,0,Yes,No,68,Yes,Fiber optic,One year,Yes,Electronic check,74.63,5057.59,0
CUST-01753,Male,0,Yes,No,2,Yes,DSL,Month-to-month,No,Bank transfer,51.29,145.22,0
CUST-01754,Female,1,Yes,Yes,65,Yes,Fiber optic,Two year,No,Bank transfer,77.37,5043.31,0
CUST-01755,Male,0,No,No,24,Yes,Fiber optic,One year,No,Mailed check,73.05,1825.57,0
CUST-01756,Male,1,Yes,Yes,53,Yes,No,Month-to-month,Yes,Electronic check,31.1,1674.31,0
CUST-01757,Female,0,Yes,No,49,Yes,Fiber optic,Month-to-month,No,Mailed check,63.92,3104.38,0
CUST-01758,Female,0,No,Yes,70,Yes,No,Month-to-month,Yes,Mailed check,18.21,1271.78,0
CUST-01759,Female,0,Yes,Yes,8,Yes,No,Month-to-month,Yes,Credit card,24.16,175.88,1
CUST-01760,Male,0,Yes,Yes,70,Yes,DSL,Two year,Yes,Credit card,48.99,3453.7,0
CUST-01761,Male,1,No,No,5,Yes,Fiber optic,One year,Yes,Bank transfer,78.43,395.14,1
CUST-01762,Male,0,No,No,64,Yes,DSL,Month-to-month,Yes,Electronic check,58.81,3732.41,1
CUST-01763,Female,0,No,No,47,Yes,No,One year,Yes,Electronic check,27.75,1304.68,0
CUST-01764,Female,0,Yes,No,35,Yes,Fiber optic,Month-to-month,Yes,Credit card,63.51,2245.91,0
CUST-01765,Female,1,No,No,29,Yes,DSL,Month-to-month,No,Credit card,37.55,1038.63,0
CUST-01766,Female,0,No,No,7,Yes,DSL,Month-to-month,Yes,Electronic check,43.85,322.8,1
CUST-01767,Male,0,Yes,No,58,No,Fiber optic,Month-to-month,Yes,Bank transfer,59.24,3356.99,0
CUST-01768,Male,1,Yes,No,53,Yes,Fiber optic,One year,Yes,Mailed check,69.16,3720.76,0
CUST-01769,Male,1,No,No,68,Yes,Fiber optic,Month-to-month,Yes,Electronic check,76.94,5258.28,0
CUST-01770,Male,0,Yes,No,53,Yes,DSL,One year,Yes,Credit card,50.68,2767.5,0
CUST-01771,Male,0,Yes,No,69,No,DSL,Month-to-month,No,Credit card,64.87,4420.2,1
CUST-01772,Male,1,No,Yes,64,Yes,Fiber optic,One year,Yes,Credit card,78.86,5103.71,0
CUST-01773,Male,0,No,No,31,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.27,2690.16,0
CUST-01774,Female,0,Yes,Yes,51,Yes,DSL,Month-to-month,No,Mailed check,55.72,2832.61,0
CUST-01775,Male,0,No,Yes,20,Yes,DSL,Month-to-month,Yes,Credit card,58.69,1154.97,0
CUST-01776,Male,0,No,No,58,Yes,No,Month-to-month,No,Bank transfer,22.13,1229.28,0
CUST-01777,Male,0,No,No,44,Yes,Fiber optic,Month-to-month,Yes,Mailed check,61.4,2634.31,0
CUST-01778,Male,0,Yes,No,32,Yes,Fiber optic,Month-to-month,No,Mailed check,66.41,2087.56,0
CUST-01779,Female,0,Yes,Yes,46,Yes,Fiber optic,One year,Yes,Electronic check,69.91,3153.07,1
CUST-01780,Male,0,No,No,20,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,64.97,1379.19,0
CUST-01781,Male,0,Yes,No,45,Yes,Fiber optic,One year,No,Credit card,61.99,2714.45,0
CUST-01782,Male,0,No,No,35,No,DSL,One year,Yes,Electronic check,53.33,1873.99,1
CUST-01783,Female,0,No,No,24,Yes,DSL,Month-to-month,No,Electronic check,41.96,1028.83,0
CUST-01784,Female,0,Yes,Yes,71,Yes,No,One year,Yes,Mailed check,18.0,1295.87,0
CUST-01785,Male,0,No,No,5,Yes,No,Month-to-month,Yes,Bank transfer,18.0,112.26,0
CUST-01786,Male,0,No,No,55,Yes,Fiber optic,One year,No,Electronic check,68.13,3794.47,0
CUST-01787,Male,0,No,No,16,Yes,DSL,One year,No,Electronic check,42.07,650.82,0
CUST-01788,Male,1,No,No,17,Yes,DSL,One year,Yes,Bank transfer,53.18,908.44,0
CUST-01789,Female,0,No,No,12,Yes,DSL,Month-to-month,Yes,Electronic check,54.8,642.92,0
CUST-01790,Female,0,No,No,8,Yes,No,One year,No,Bank transfer,29.6,301.93,0
CUST-01791,Female,0,No,No,9,Yes,Fiber optic,Month-to-month,No,Bank transfer,64.71,687.38,0
CUST-01792,Male,0,No,Yes,60,Yes,Fiber optic,Month-to-month,No,Mailed check,59.57,3514.5,0
CUST-01793,Male,1,Yes,Yes,67,Yes,No,Month-to-month,No,Bank transfer,25.4,1600.24,0
CUST-01794,Male,1,Yes,No,43,Yes,DSL,Month-to-month,Yes,Bank transfer,60.25,2619.21,0
CUST-01795,Male,0,Yes,No,1,Yes,Fiber optic,One year,No,Bank transfer,77.11,130.63,0
CUST-01796,Female,0,No,No,63,Yes,DSL,Two year,Yes,Bank transfer,52.82,3425.51,0
CUST-01797,Male,0,Yes,No,44,Yes,DSL,Month-to-month,Yes,Mailed check,59.61,2659.73,0
CUST-01798,Male,0,No,No,38,Yes,No,One year,No,Mailed check,38.83,1545.33,0
CUST-01799,Female,0,Yes,No,69,Yes,No,One year,No,Mailed check,21.13,1540.97,0
CUST-01800,Male,1,Yes,No,30,Yes,DSL,Two year,Yes,Mailed check,66.89,2079.94,0
CUST-01801,Male,0,Yes,No,26,Yes,DSL,One year,No,Mailed check,47.92,1289.98,0
CUST-01802,Male,0,No,No,57,Yes,Fiber optic,Month-to-month,Yes,Electronic check,78.16,4391.01,0
